# id           Name   RA            DEC           period     meanmag_k totamp_k aper   snr     prob       crossid_gaia   crossid_ogle   remark  
  3420553218   702    17:19:04.74   -34:32:57.8   0.748709   14.796   0.244    2      78.9    0.962213   ""             ""             ""      
  3420067651   705    17:19:05.92   -35:21:31.1   0.581414   15.352   0.377    1      86.9    0.999157   ""             ""             ""      
  3720722656   707    17:19:08.80   -30:37:44.3   0.450869   14.61    0.361    2      128.2   0.999999   ""             ""             ""      
  3720219689   710    17:19:11.98   -31:30:36.6   0.508123   14.659   0.398    2      95.6    0.99994    ""             ""             ""      
  3270477514   711    17:19:12.18   -36:37:47.9   0.554932   14.108   0.301    2      109.1   0.999156   ""             ""             ""      
  3410988087   715    17:19:14.58   -35:34:35.0   0.603852   15.212   0.281    2      86.8    0.999757   ""             ""             ""      
  3570115782   716    17:19:15.67   -33:30:08.0   0.515748   14.725   0.309    2      78.8    0.997823   ""             ""             ""      
  3570324714   717    17:19:16.09   -33:07:08.8   0.464528   15.343   0.191    2      38.2    0.892765   ""             ""             ""      
  3720392524   718    17:19:16.31   -31:12:33.3   0.507394   14.5     0.348    2      147.1   1.0        ""             ""             ""      
  3720108192   721    17:19:17.91   -31:44:06.1   0.444398   14.352   0.322    2      136.9   0.99633    ""             ""             ""      
  3720443713   722    17:19:20.56   -31:07:51.4   0.555838   14.621   0.319    2      117.1   0.999901   ""             ""             ""      
  3710882099   724    17:19:21.06   -32:09:43.4   0.475046   14.692   0.324    3      109.0   0.999997   ""             ""             ""      
  3270749574   725    17:19:21.54   -36:15:30.2   0.547793   15.894   0.334    1      40.6    0.843354   ""             ""             ""      
  3570064206   727    17:19:23.07   -33:36:43.5   0.591214   14.743   0.243    2      74.7    0.997663   ""             ""             ""      
  3720190181   728    17:19:23.36   -31:35:36.8   0.542781   15.594   0.245    1      44.9    0.988657   ""             ""             ""      
  3270024808   730    17:19:23.92   -37:15:52.0   0.667826   14.839   0.239    2      68.5    0.84697    ""             ""             ""      
  3720397601   731    17:19:24.04   -31:13:09.6   0.478896   14.749   0.247    2      73.6    0.899049   ""             ""             ""      
  3420430206   733    17:19:24.60   -34:47:58.6   0.572976   14.775   0.269    2      95.2    0.987333   ""             ""             ""      
  3420282486   734    17:19:24.63   -35:02:46.9   0.481226   14.98    0.362    2      110.4   0.99999    ""             ""             ""      
  3570554890   736    17:19:25.58   -32:44:51.0   0.704679   14.754   0.297    2      114.3   0.983177   ""             ""             ""      
  3720157257   737    17:19:25.71   -31:39:42.1   0.623697   14.625   0.197    2      66.0    0.813142   ""             ""             ""      
  3720221171   738    17:19:26.64   -31:32:39.8   0.529514   14.581   0.187    2      64.3    0.988585   ""             ""             ""      
  3420601815   739    17:19:28.04   -34:31:46.2   0.54685    15.008   0.328    2      88.9    0.997211   ""             ""             ""      
  3270156816   740    17:19:28.40   -37:05:42.8   0.550413   14.707   0.225    2      68.9    0.994121   ""             ""             ""      
  3270130800   743    17:19:29.07   -37:07:50.5   0.508559   14.63    0.316    2      98.1    0.999874   ""             ""             ""      
  3570211317   745    17:19:30.52   -33:21:34.2   0.409263   14.896   0.343    2      108.0   0.999991   ""             ""             ""      
  3720792540   746    17:19:30.52   -30:33:55.0   0.521042   15.465   0.294    3      51.2    0.53195    ""             ""             ""      
  3270701980   747    17:19:30.55   -36:20:55.9   0.52492    15.951   0.371    2      57.6    0.94397    ""             ""             ""      
  3420462738   748    17:19:33.22   -34:45:53.5   0.67605    14.723   0.205    2      75.7    0.981342   ""             ""             ""      
  3420352739   751    17:19:33.90   -34:57:02.6   0.544873   15.652   0.437    2      69.1    0.54856    ""             ""             ""      
  3420327618   752    17:19:34.67   -34:59:37.5   0.483907   15.645   0.366    1      46.0    0.999918   ""             ""             ""      
  3560983370   753    17:19:35.02   -33:50:13.8   0.680943   14.406   0.256    2      85.8    0.988939   ""             ""             ""      
  3720226499   754    17:19:35.21   -31:33:15.4   0.61976    14.331   0.19     3      75.6    0.774033   ""             ""             ""      
  3270802527   755    17:19:35.71   -36:13:05.1   0.58519    15.502   0.249    1      49.9    0.970653   ""             ""             ""      
  3270222088   757    17:19:36.22   -37:01:32.5   0.921802   14.363   0.266    2      121.8   0.98401    ""             ""             ""      
  3710965269   761    17:19:40.12   -32:04:13.6   0.585585   14.152   0.27     2      161.3   0.999826   ""             ""             ""      
  3710822586   762    17:19:40.99   -32:18:47.0   0.872388   14.174   0.187    3      59.1    0.98262    ""             ""             ""      
  3570540400   763    17:19:41.23   -32:48:40.8   0.738689   15.019   0.244    1      80.4    0.68921    ""             ""             ""      
  3270002651   764    17:19:41.56   -37:20:08.1   0.588485   15.285   0.33     1      47.1    0.973643   ""             ""             ""      
  3560965441   767    17:19:43.48   -33:53:12.3   0.524995   14.753   0.271    2      92.7    0.986191   ""             ""             ""      
  3270088252   768    17:19:43.62   -37:13:22.3   0.510576   15.554   0.437    1      50.8    0.998856   ""             ""             ""      
  3570246192   769    17:19:44.19   -33:19:32.9   0.493325   15.068   0.361    3      110.0   0.999761   ""             ""             ""      
  3560829104   772    17:19:46.64   -34:07:16.2   0.460814   14.941   0.335    2      99.0    1.0        ""             ""             ""      
  3720426767   773    17:19:46.86   -31:13:31.4   0.540546   14.165   0.146    2      94.4    0.513737   ""             ""             ""      
  3570456645   775    17:19:48.02   -32:58:15.0   0.557067   15.263   0.303    1      61.4    0.999982   ""             ""             ""      
  3270271896   776    17:19:48.44   -36:59:16.0   0.611322   14.519   0.182    1      54.1    0.998667   ""             ""             ""      
  3570332298   777    17:19:50.39   -33:11:20.8   0.568938   15.939   0.444    2      64.9    0.980104   ""             ""             ""      
  3410985878   778    17:19:50.98   -35:40:00.6   0.539707   15.207   0.36     1      85.8    0.99996    ""             ""             ""      
